,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,features,column_mean,column_std
1137,1137,1137,1137,"sao2__fft_coefficient__attr_""angle""__coeff_26",-8.514336284341742e-17,1.0000000000000775
1138,1138,1138,1138,"sao2__fft_coefficient__attr_""angle""__coeff_27",4.901510659087794e-16,1.0000000000000377
1139,1139,1139,1139,"sao2__fft_coefficient__attr_""angle""__coeff_29",-4.3456445984435226e-16,1.0000000000000948
1140,1140,1140,1140,"sao2__fft_coefficient__attr_""angle""__coeff_3",1.5024806655832607e-16,1.000000000000075
1141,1141,1141,1141,"sao2__fft_coefficient__attr_""angle""__coeff_30",7.374557965138448e-17,0.9999999999999541
1142,1142,1142,1142,"sao2__fft_coefficient__attr_""angle""__coeff_31",1.9117903348047427e-16,1.0000000000000562
1143,1143,1143,1143,"sao2__fft_coefficient__attr_""angle""__coeff_32",4.076841497551024e-16,0.9999999999999604
1144,1144,1144,1144,"sao2__fft_coefficient__attr_""angle""__coeff_33",6.400464061507023e-16,1.0000000000000244
1145,1145,1145,1145,"sao2__fft_coefficient__attr_""angle""__coeff_34",-6.875472852022312e-16,1.0000000000000178
1146,1146,1146,1146,"sao2__fft_coefficient__attr_""angle""__coeff_35",-4.1525424019988586e-17,1.0000000000000124
1147,1147,1147,1147,"sao2__fft_coefficient__attr_""angle""__coeff_37",8.962522580979859e-17,0.9999999999999271
1148,1148,1148,1148,"sao2__fft_coefficient__attr_""angle""__coeff_38",6.989762685989362e-17,0.9999999999999768
1149,1149,1149,1149,"sao2__fft_coefficient__attr_""angle""__coeff_39",-1.6953992306776494e-16,1.0000000000000353
1150,1150,1150,1150,"sao2__fft_coefficient__attr_""angle""__coeff_4",8.822597468016813e-16,0.9999999999999386
1151,1151,1151,1151,"sao2__fft_coefficient__attr_""angle""__coeff_40",-1.818603615840691e-16,0.9999999999999323
1152,1152,1152,1152,"sao2__fft_coefficient__attr_""angle""__coeff_41",-1.5999952356104114e-16,1.0000000000000966
1153,1153,1153,1153,"sao2__fft_coefficient__attr_""angle""__coeff_5",5.678969965648068e-16,0.9999999999999241
1154,1154,1154,1154,"sao2__fft_coefficient__attr_""angle""__coeff_6",6.596345295814739e-16,0.9999999999999998
1155,1155,1155,1155,"sao2__fft_coefficient__attr_""angle""__coeff_7",-6.982189275953455e-16,1.0000000000000382
1156,1156,1156,1156,"sao2__fft_coefficient__attr_""angle""__coeff_8",-1.5453608252793656e-16,0.9999999999999828
1157,1157,1157,1157,"sao2__fft_coefficient__attr_""angle""__coeff_9",1.8650896155304108e-16,0.9999999999999737
1158,1158,1158,1158,"sao2__fft_coefficient__attr_""imag""__coeff_1",2.908261957873981e-15,0.9999999999999852
1159,1159,1159,1159,"sao2__fft_coefficient__attr_""imag""__coeff_11",2.0777689688994548e-17,1.000000000000056
1160,1160,1160,1160,"sao2__fft_coefficient__attr_""imag""__coeff_15",-4.212371445519843e-17,1.0000000000000129
1161,1161,1161,1161,"sao2__fft_coefficient__attr_""imag""__coeff_17",-2.780602286233021e-16,1.0000000000000189
1162,1162,1162,1162,"sao2__fft_coefficient__attr_""imag""__coeff_18",-8.8576207351334e-16,0.9999999999999949
1163,1163,1163,1163,"sao2__fft_coefficient__attr_""imag""__coeff_2",1.2102533704970468e-16,0.9999999999999487
1164,1164,1164,1164,"sao2__fft_coefficient__attr_""imag""__coeff_20",-3.762095782420662e-16,1.000000000000046
1165,1165,1165,1165,"sao2__fft_coefficient__attr_""imag""__coeff_22",-3.0330703641989794e-16,1.0000000000000084
1166,1166,1166,1166,"sao2__fft_coefficient__attr_""imag""__coeff_24",1.1986822242931556e-16,1.0000000000000444
1167,1167,1167,1167,"sao2__fft_coefficient__attr_""imag""__coeff_26",-4.811197757582578e-16,0.9999999999999918
1168,1168,1168,1168,"sao2__fft_coefficient__attr_""imag""__coeff_27",1.2347211809098616e-15,0.9999999999999936
1169,1169,1169,1169,"sao2__fft_coefficient__attr_""imag""__coeff_3",1.768666137144626e-15,0.9999999999999069
1170,1170,1170,1170,"sao2__fft_coefficient__attr_""imag""__coeff_30",-5.878951356048329e-16,1.0000000000000921
1171,1171,1171,1171,"sao2__fft_coefficient__attr_""imag""__coeff_31",-1.2348931673452417e-17,1.00000000000001
1172,1172,1172,1172,"sao2__fft_coefficient__attr_""imag""__coeff_32",1.1011189142375959e-16,1.0000000000000284
1173,1173,1173,1173,"sao2__fft_coefficient__attr_""imag""__coeff_38",4.502131968249339e-16,0.9999999999999903
1174,1174,1174,1174,"sao2__fft_coefficient__attr_""imag""__coeff_39",-4.331180665688659e-16,0.9999999999999707
1175,1175,1175,1175,"sao2__fft_coefficient__attr_""imag""__coeff_4",-7.198745174068493e-16,1.0000000000000295
1176,1176,1176,1176,"sao2__fft_coefficient__attr_""imag""__coeff_5",-7.826124712071239e-16,1.000000000000059
1177,1177,1177,1177,"sao2__fft_coefficient__attr_""imag""__coeff_6",-4.2745405373236825e-16,0.9999999999999124
1178,1178,1178,1178,"sao2__fft_coefficient__attr_""imag""__coeff_7",2.0355079392939496e-16,0.999999999999981
1179,1179,1179,1179,"sao2__fft_coefficient__attr_""imag""__coeff_9",-1.0042458683681518e-16,1.0000000000000118
1180,1180,1180,1180,"sao2__fft_coefficient__attr_""real""__coeff_0",-9.214200590989096e-14,0.9999999999999712
1181,1181,1181,1181,"sao2__fft_coefficient__attr_""real""__coeff_1",-1.4941273097089651e-15,1.0000000000000144
1182,1182,1182,1182,"sao2__fft_coefficient__attr_""real""__coeff_11",1.3434996505401982e-16,1.0000000000000384
1183,1183,1183,1183,"sao2__fft_coefficient__attr_""real""__coeff_13",4.668188191200087e-16,1.0000000000000009
1184,1184,1184,1184,"sao2__fft_coefficient__attr_""real""__coeff_17",1.0010126919971555e-16,0.9999999999999648
1185,1185,1185,1185,"sao2__fft_coefficient__attr_""real""__coeff_2",-5.989661037334034e-16,0.9999999999999373
1186,1186,1186,1186,"sao2__fft_coefficient__attr_""real""__coeff_20",5.905771808113501e-16,1.0000000000000706
1187,1187,1187,1187,"sao2__fft_coefficient__attr_""real""__coeff_24",2.0735578304449238e-16,0.9999999999999808
1188,1188,1188,1188,"sao2__fft_coefficient__attr_""real""__coeff_25",3.0410758480002417e-16,0.9999999999999839
1189,1189,1189,1189,"sao2__fft_coefficient__attr_""real""__coeff_29",3.6382655489468886e-16,1.0000000000000249
1190,1190,1190,1190,"sao2__fft_coefficient__attr_""real""__coeff_3",2.1652194475740987e-16,0.9999999999999865
1191,1191,1191,1191,"sao2__fft_coefficient__attr_""real""__coeff_34",-7.060601706738504e-17,1.0000000000000735
1192,1192,1192,1192,"sao2__fft_coefficient__attr_""real""__coeff_35",-6.58793988032091e-16,0.9999999999999282
1193,1193,1193,1193,"sao2__fft_coefficient__attr_""real""__coeff_36",-2.2152674870967682e-16,1.000000000000068
1194,1194,1194,1194,"sao2__fft_coefficient__attr_""real""__coeff_37",2.390225746911889e-16,0.9999999999999614
1195,1195,1195,1195,"sao2__fft_coefficient__attr_""real""__coeff_38",5.065023706394047e-16,1.0000000000000187
1196,1196,1196,1196,"sao2__fft_coefficient__attr_""real""__coeff_4",-3.3203999450791294e-17,1.0000000000000082
1197,1197,1197,1197,"sao2__fft_coefficient__attr_""real""__coeff_40",-2.31929188070206e-16,1.0000000000000684
1198,1198,1198,1198,"sao2__fft_coefficient__attr_""real""__coeff_41",1.0110555616778333e-15,1.0000000000000173
1199,1199,1199,1199,"sao2__fft_coefficient__attr_""real""__coeff_5",1.7444888041281477e-16,0.999999999999978
1200,1200,1200,1200,"sao2__fft_coefficient__attr_""real""__coeff_8",3.3494674441837586e-18,1.0000000000000744
1201,1201,1201,1201,"sao2__fft_coefficient__attr_""real""__coeff_9",4.703460559380784e-16,0.9999999999999262
1202,1202,1202,1202,sao2__first_location_of_maximum,3.997719475182649e-14,1.0000000000000444
1203,1203,1203,1203,sao2__first_location_of_minimum,2.26826333671059e-14,0.9999999999998184
1204,1204,1204,1204,sao2__fourier_entropy__bins_10,-2.2577817372208941e-13,0.9999999999998164
1205,1205,1205,1205,sao2__fourier_entropy__bins_100,-2.905769672088338e-14,1.0000000000000047
1206,1206,1206,1206,sao2__kurtosis,1.0041756827272429e-15,0.9999999999999372
1207,1207,1207,1207,sao2__last_location_of_maximum,7.866056252855179e-14,0.9999999999999145
1208,1208,1208,1208,sao2__last_location_of_minimum,1.055952536326769e-14,0.9999999999999714
1209,1209,1209,1209,sao2__lempel_ziv_complexity__bins_10,-3.4715072145581477e-13,0.9999999999999447
1210,1210,1210,1210,sao2__lempel_ziv_complexity__bins_5,4.173167963784264e-13,1.0000000000001157
1211,1211,1211,1211,"sao2__linear_trend__attr_""intercept""",4.994074007315314e-13,1.0000000000000007
1212,1212,1212,1212,"sao2__linear_trend__attr_""pvalue""",-3.00756389060779e-15,1.0000000000000233
1213,1213,1213,1213,"sao2__linear_trend__attr_""rvalue""",4.3128140529941894e-15,0.9999999999999944
1214,1214,1214,1214,"sao2__linear_trend__attr_""slope""",4.054960860538078e-15,0.9999999999999423
1215,1215,1215,1215,"sao2__linear_trend__attr_""stderr""",3.759687550789958e-15,1.0000000000000475
1216,1216,1216,1216,"sao2__matrix_profile__feature_""25""__threshold_0.98",2.2125631437224435e-13,0.9999999999999523
1217,1217,1217,1217,sao2__mean,8.222328278283668e-13,0.9999999999999699
1218,1218,1218,1218,sao2__mean_abs_change,6.858006322749768e-14,0.9999999999999752
1219,1219,1219,1219,sao2__number_peaks__n_1,-3.648132427606068e-15,1.000000000000533
1220,1220,1220,1220,sao2__partial_autocorrelation__lag_1,1.837203195332571e-13,0.9999999999999702
1221,1221,1221,1221,sao2__partial_autocorrelation__lag_2,1.1284197690995347e-14,1.0000000000000062
1222,1222,1222,1222,sao2__partial_autocorrelation__lag_3,-1.236308419694469e-14,1.0000000000000138
1223,1223,1223,1223,sao2__partial_autocorrelation__lag_4,3.0742896744945987e-15,0.9999999999999901
1224,1224,1224,1224,sao2__partial_autocorrelation__lag_5,6.051116680505812e-17,0.9999999999999948
1225,1225,1225,1225,sao2__partial_autocorrelation__lag_7,-2.1182205578827301e-16,0.9999999999999869
1226,1226,1226,1226,sao2__partial_autocorrelation__lag_8,-1.8683770645816892e-16,1.0000000000000024
1227,1227,1227,1227,sao2__partial_autocorrelation__lag_9,2.1036392802162265e-15,1.0000000000000056
1228,1228,1228,1228,sao2__permutation_entropy__dimension_3__tau_1,9.287823937235722e-14,1.0000000000000513
1229,1229,1229,1229,sao2__permutation_entropy__dimension_4__tau_1,-3.2534977486354415e-15,1.0000000000000133
1230,1230,1230,1230,sao2__permutation_entropy__dimension_5__tau_1,-6.6191306531388e-14,1.0000000000000222
1231,1231,1231,1231,sao2__permutation_entropy__dimension_6__tau_1,-7.788710580581639e-14,1.0000000000000004
1232,1232,1232,1232,sao2__permutation_entropy__dimension_7__tau_1,-2.907773314060518e-14,1.0000000000000016
1233,1233,1233,1233,sao2__ratio_beyond_r_sigma__r_0.5,3.179109568593831e-14,0.9999999999999433
1234,1234,1234,1234,sao2__ratio_beyond_r_sigma__r_1,4.329422631306122e-14,0.9999999999999633
1235,1235,1235,1235,sao2__root_mean_square,-9.238578150676875e-14,1.0000000000000118
1236,1236,1236,1236,sao2__sample_entropy,6.41902814508524e-14,0.9999999999999272
1237,1237,1237,1237,sao2__skewness,1.6886268959410943e-14,0.9999999999999758
1238,1238,1238,1238,sao2__spkt_welch_density__coeff_2,-1.111576996268395e-15,1.0000000000000877
1239,1239,1239,1239,sao2__spkt_welch_density__coeff_5,-6.458052710343779e-16,0.9999999999999436
1240,1240,1240,1240,sao2__standard_deviation,-2.2511162891031802e-14,1.0000000000000466
1241,1241,1241,1241,sao2__sum_of_reoccurring_values,-8.748724024828739e-15,1.000000000000338
1242,1242,1242,1242,sao2__sum_values,-9.211632260220751e-14,0.9999999999999712
1243,1243,1243,1243,sao2__time_reversal_asymmetry_statistic__lag_1,4.307933516354894e-15,0.9999999999999357
1244,1244,1244,1244,sao2__time_reversal_asymmetry_statistic__lag_2,-5.626966199553039e-16,0.9999999999998529
1245,1245,1245,1245,sao2__time_reversal_asymmetry_statistic__lag_3,1.0750235557193814e-15,0.9999999999999711
1246,1246,1246,1246,sao2__variance,-2.715910305174891e-16,0.9999999999999017
1247,1247,1247,1247,sao2__variation_coefficient,9.941470187888991e-15,0.9999999999999968
1248,1248,1248,1248,systemicdiastolic__abs_energy,7.05209807350094e-15,0.9999999999999863
1249,1249,1249,1249,"systemicdiastolic__agg_autocorrelation__f_agg_""mean""__maxlag_40",-1.0900871225534817e-15,0.9999999999999972
1250,1250,1250,1250,"systemicdiastolic__agg_autocorrelation__f_agg_""median""__maxlag_40",-4.4008968215671034e-16,1.0000000000000082
1251,1251,1251,1251,"systemicdiastolic__agg_autocorrelation__f_agg_""var""__maxlag_40",-5.572363878602859e-15,1.000000000000008
1252,1252,1252,1252,"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""",1.7009148209065555e-14,0.9999999999999968
1253,1253,1253,1253,"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""",6.86353686694631e-14,1.0000000000000115
1254,1254,1254,1254,"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""",2.1667134400978698e-14,1.0000000000000142
1255,1255,1255,1255,"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""",-1.506823533844302e-15,0.9999999999999918
1256,1256,1256,1256,"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""",-4.1677654988978356e-14,0.999999999999957
1257,1257,1257,1257,"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",-1.5821807815729116e-15,1.0000000000000044
1258,1258,1258,1258,"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""",-1.6170147793035038e-15,0.9999999999999875
1259,1259,1259,1259,"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",-3.528776202050313e-14,0.9999999999999846
1260,1260,1260,1260,"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""",-1.67487270230694e-14,0.9999999999999909
1261,1261,1261,1261,"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",-2.488029964437595e-14,0.9999999999999681
1262,1262,1262,1262,"systemicdiastolic__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""",-1.5879341072182234e-15,1.0000000000000022
1263,1263,1263,1263,"systemicdiastolic__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""",7.966681469456503e-16,0.999999999999996
1264,1264,1264,1264,"systemicdiastolic__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""mean""",-1.75170924414751e-16,0.9999999999999954
1265,1265,1265,1265,"systemicdiastolic__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min""",-9.683852212175386e-16,0.9999999999999994
1266,1266,1266,1266,"systemicdiastolic__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var""",6.011768987301095e-15,1.000000000000005
1267,1267,1267,1267,"systemicdiastolic__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""var""",-7.642766938257622e-15,1.0000000000007658
1268,1268,1268,1268,"systemicdiastolic__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max""",-5.70370924484614e-15,0.999999999999997
1269,1269,1269,1269,"systemicdiastolic__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean""",-4.328745982712807e-15,1.0000000000000135
1270,1270,1270,1270,"systemicdiastolic__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""min""",-2.2409545885986452e-15,0.9999999999999954
1271,1271,1271,1271,"systemicdiastolic__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""var""",-1.770634075070049e-15,0.9999999999999941
1272,1272,1272,1272,"systemicdiastolic__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""max""",1.156051508158659e-15,0.9999999999999105
1273,1273,1273,1273,"systemicdiastolic__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""mean""",2.063685155674258e-15,1.0000000000000107
1274,1274,1274,1274,"systemicdiastolic__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min""",6.753477351293619e-16,1.0000000000000606
1275,1275,1275,1275,"systemicdiastolic__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""var""",-4.42359123263275e-16,0.9999999999999972
1276,1276,1276,1276,"systemicdiastolic__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""max""",6.026691339782616e-18,0.9999999999999701
1277,1277,1277,1277,"systemicdiastolic__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""mean""",-2.247524639044323e-15,1.000000000000002
1278,1278,1278,1278,"systemicdiastolic__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""min""",-2.0637529174867266e-17,0.9999999999998227
1279,1279,1279,1279,"systemicdiastolic__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""var""",-4.1686334613237416e-16,0.9999999999999893
1280,1280,1280,1280,"systemicdiastolic__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max""",-1.4136125765958526e-15,0.9999999999999784
1281,1281,1281,1281,"systemicdiastolic__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""",-2.6841293564778723e-15,0.9999999999999677
1282,1282,1282,1282,"systemicdiastolic__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""min""",-2.187083631534212e-15,1.0000000000000138
1283,1283,1283,1283,"systemicdiastolic__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""var""",4.87730346292418e-16,1.000000000000002
1284,1284,1284,1284,"systemicdiastolic__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""",8.501896933329101e-15,0.9999999999999956
1285,1285,1285,1285,"systemicdiastolic__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""mean""",4.246984137175498e-15,1.000000000000018
1286,1286,1286,1286,"systemicdiastolic__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""",8.468269791393837e-15,0.9999999999999674
1287,1287,1287,1287,"systemicdiastolic__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""var""",2.5280302997956875e-15,1.0000000000000036
1288,1288,1288,1288,"systemicdiastolic__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""",-2.8886023907826482e-15,1.0000000000000102
1289,1289,1289,1289,"systemicdiastolic__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""",-9.814617545734638e-15,0.9999999999999885
1290,1290,1290,1290,"systemicdiastolic__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""var""",9.770692715980981e-16,1.0000000000000053
1291,1291,1291,1291,systemicdiastolic__approximate_entropy__m_2__r_0.1,-4.2074365097396517e-14,1.000000000000003
1292,1292,1292,1292,systemicdiastolic__approximate_entropy__m_2__r_0.3,5.727058258204683e-14,1.0000000000000104
1293,1293,1293,1293,systemicdiastolic__approximate_entropy__m_2__r_0.5,-2.6494164711313863e-14,0.9999999999999917
1294,1294,1294,1294,systemicdiastolic__approximate_entropy__m_2__r_0.7,-1.4052685261150891e-14,0.9999999999999951
1295,1295,1295,1295,systemicdiastolic__approximate_entropy__m_2__r_0.9,-2.0285368400869466e-14,1.0
1296,1296,1296,1296,systemicdiastolic__ar_coefficient__coeff_0__k_10,1.9060024906809326e-14,0.9999999999999939
1297,1297,1297,1297,systemicdiastolic__ar_coefficient__coeff_10__k_10,-1.4116781507332058e-15,0.9999999999999971
1298,1298,1298,1298,systemicdiastolic__ar_coefficient__coeff_1__k_10,1.2807082882071718e-14,0.9999999999999934
1299,1299,1299,1299,systemicdiastolic__ar_coefficient__coeff_2__k_10,-9.26983280718173e-16,1.0000000000000033
1300,1300,1300,1300,systemicdiastolic__ar_coefficient__coeff_3__k_10,3.7797800347174064e-15,0.9999999999999919
1301,1301,1301,1301,systemicdiastolic__ar_coefficient__coeff_5__k_10,-5.871060477178731e-17,1.0000000000000018
1302,1302,1302,1302,systemicdiastolic__ar_coefficient__coeff_6__k_10,-4.073464999150544e-16,0.9999999999999992
1303,1303,1303,1303,systemicdiastolic__ar_coefficient__coeff_7__k_10,-7.790862223626029e-16,1.0000000000000053
1304,1304,1304,1304,systemicdiastolic__ar_coefficient__coeff_8__k_10,9.93651630409343e-16,1.0000000000000033
1305,1305,1305,1305,systemicdiastolic__ar_coefficient__coeff_9__k_10,3.555608783796068e-16,0.9999999999999957
1306,1306,1306,1306,"systemicdiastolic__augmented_dickey_fuller__attr_""pvalue""__autolag_""aic""",9.528183411387225e-15,0.9999999999999963
1307,1307,1307,1307,"systemicdiastolic__augmented_dickey_fuller__attr_""teststat""__autolag_""aic""",2.2702883926801165e-16,1.000000000000006
1308,1308,1308,1308,systemicdiastolic__autocorrelation__lag_1,-5.7673964647089e-14,0.9999999999999887
1309,1309,1309,1309,systemicdiastolic__autocorrelation__lag_2,1.2472581068247814e-14,1.0000000000000013
1310,1310,1310,1310,systemicdiastolic__autocorrelation__lag_3,-4.067136910013466e-15,0.9999999999999929
1311,1311,1311,1311,systemicdiastolic__autocorrelation__lag_4,-1.43373743444055e-14,1.0000000000000075
1312,1312,1312,1312,systemicdiastolic__autocorrelation__lag_5,8.413283030176335e-15,1.0000000000000087
1313,1313,1313,1313,systemicdiastolic__autocorrelation__lag_6,4.247719294879672e-15,0.9999999999999978
1314,1314,1314,1314,systemicdiastolic__autocorrelation__lag_7,1.0078229754563704e-14,1.0000000000000016
1315,1315,1315,1315,systemicdiastolic__autocorrelation__lag_8,5.865927862381697e-15,1.0000000000000038
1316,1316,1316,1316,systemicdiastolic__autocorrelation__lag_9,-7.153430120628846e-15,0.9999999999999938
1317,1317,1317,1317,systemicdiastolic__benford_correlation,-5.6149254629348986e-15,0.9999999999999929
1318,1318,1318,1318,systemicdiastolic__binned_entropy__max_bins_10,-5.4919803694538004e-14,1.0000000000000095
1319,1319,1319,1319,systemicdiastolic__c3__lag_1,8.514812355862471e-15,0.9999999999999849
1320,1320,1320,1320,systemicdiastolic__c3__lag_2,8.115028200679578e-16,1.000000000000005
1321,1321,1321,1321,systemicdiastolic__c3__lag_3,5.5429508258697914e-15,1.0000000000000024
1322,1322,1322,1322,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.2__ql_0.0",5.29953437713648e-16,0.9999999999999646
1323,1323,1323,1323,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.4__ql_0.0",-1.8154862826615403e-15,1.0000000000001592
1324,1324,1324,1324,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.6__ql_0.0",-2.619757663271292e-15,0.9999999999999574
1325,1325,1325,1325,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.6__ql_0.2",-3.0480751268474536e-15,1.0000000000000666
1326,1326,1326,1326,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.6__ql_0.4",-5.812097372713825e-15,0.9999999999999324
1327,1327,1327,1327,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.8__ql_0.0",-6.816987557911581e-15,0.9999999999999618
1328,1328,1328,1328,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.8__ql_0.2",-4.934041282113664e-15,0.9999999999999827
1329,1329,1329,1329,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.8__ql_0.4",3.627227644999752e-17,0.9999999999999903
1330,1330,1330,1330,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.8__ql_0.6",-6.087864554249235e-16,0.9999999999998709
1331,1331,1331,1331,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_1.0__ql_0.0",6.099251911027083e-15,0.9999999999999969
1332,1332,1332,1332,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_1.0__ql_0.2",-6.390734774630744e-15,0.9999999999999618
1333,1333,1333,1333,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_1.0__ql_0.4",3.870314453065251e-15,0.999999999999997
1334,1334,1334,1334,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_1.0__ql_0.6",-5.962019381655076e-15,1.0000000000000986
1335,1335,1335,1335,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_false__qh_1.0__ql_0.8",1.0721710257972782e-16,0.9999999999999611
1336,1336,1336,1336,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_true__qh_0.2__ql_0.0",8.11921994850659e-15,0.9999999999999793
1337,1337,1337,1337,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_true__qh_0.4__ql_0.0",-1.7346754209433922e-14,0.9999999999999987
1338,1338,1338,1338,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_true__qh_0.6__ql_0.0",-1.545025472807143e-14,1.0000000000000344
1339,1339,1339,1339,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_true__qh_0.6__ql_0.2",-5.303525474122215e-15,1.0000000000000815
1340,1340,1340,1340,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_true__qh_0.6__ql_0.4",-1.632214839293918e-14,0.9999999999999758
1341,1341,1341,1341,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_true__qh_0.8__ql_0.0",4.013707300492766e-15,1.0000000000000162
1342,1342,1342,1342,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_true__qh_0.8__ql_0.2",-9.941048652508157e-15,1.00000000000002
1343,1343,1343,1343,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_true__qh_0.8__ql_0.4",-1.1347171809992734e-14,1.000000000000004
1344,1344,1344,1344,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_true__qh_0.8__ql_0.6",-6.04396059049693e-15,0.9999999999999692
1345,1345,1345,1345,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_true__qh_1.0__ql_0.0",-1.0734580576220403e-14,0.9999999999999423
1346,1346,1346,1346,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_true__qh_1.0__ql_0.2",2.56883408158965e-15,1.0000000000000135
1347,1347,1347,1347,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_true__qh_1.0__ql_0.4",6.439978116284382e-15,1.000000000000018
1348,1348,1348,1348,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_true__qh_1.0__ql_0.6",-4.220449328022764e-15,1.0000000000000189
1349,1349,1349,1349,"systemicdiastolic__change_quantiles__f_agg_""mean""__isabs_true__qh_1.0__ql_0.8",-6.7413042525658964e-15,1.0000000000000946
1350,1350,1350,1350,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_false__qh_0.2__ql_0.0",2.5103399352359208e-15,0.9999999999999925
1351,1351,1351,1351,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_false__qh_0.4__ql_0.0",1.465303984973684e-15,1.000000000000009
1352,1352,1352,1352,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_false__qh_0.6__ql_0.0",-3.334252124612558e-15,0.9999999999999974
1353,1353,1353,1353,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_false__qh_0.6__ql_0.2",1.3280866308753866e-15,0.9999999999999953
1354,1354,1354,1354,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_false__qh_0.6__ql_0.4",-1.6383367238610774e-15,0.9999999999999714
